Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1719703340,5000,,Aggregated,541.000000,541.000000,8,68,100,140,400,1600,6700,7800,26000,26000,27000,52551,52502,8,445.3572102195854,0.8970830240286887,27261.581624974497,115.91398831611197
1719703341,5000,,Aggregated,532.900000,532.900000,8,67,100,140,390,1600,6700,7800,26000,26000,27000,53126,53077,8,441.1052053279241,0.8970830240286887,27261.581624974497,115.91491924857885
1719703342,5000,,Aggregated,526.900000,526.900000,8,66,100,130,380,1600,6700,7500,26000,26000,27000,53782,53733,8,435.8438538333338,0.8970830240286887,27261.581624974497,115.91595701163958
1719703343,5000,,Aggregated,557.300000,557.300000,8,65,99,130,380,1600,6700,7400,26000,26000,27000,54492,54443,8,430.6524464421012,0.8970830240286887,27261.581624974497,115.91705204433678
1719703344,5000,,Aggregated,572.000000,572.000000,7,65,99,130,370,1600,4500,7400,26000,26000,27000,55247,55198,7,426.1829478655585,0.8970830240286887,27261.581624974497,115.91818560283816
1719703346,5000,,Aggregated,580.600000,580.600000,7,65,98,130,370,1600,4500,7400,26000,26000,27000,55976,55927,7,422.02286629643464,0.8970830240286887,27261.581624974497,115.91925110761755
1719703347,5000,,Aggregated,570.000000,570.000000,7,66,100,130,380,1600,4500,7400,26000,26000,27000,56538,56489,7,420.22548528051107,0.8970830240286887,27261.581624974497,115.92005376914642
1719703348,5000,,Aggregated,577.200000,577.200000,8,66,100,130,380,1600,4400,7400,26000,26000,27000,56974,56925,8,419.98716807385114,0.8970830240286887,27261.581624974497,115.92066556674975
1719703349,5000,,Aggregated,577.200000,577.200000,7,66,100,130,380,1600,4300,7400,26000,26000,27000,57468,57419,7,416.9021659628688,0.8970830240286887,27261.581624974497,115.92134753253985
1719703350,5000,,Aggregated,550.200000,550.200000,8,67,100,140,390,1600,4300,7400,26000,26000,27000,58227,58178,8,416.45948292992074,0.8970830240286887,27261.581624974497,115.92237278238618
1719703351,5000,,Aggregated,550.000000,550.000000,8,67,100,140,400,1600,4200,7400,26000,26000,27000,58722,58673,8,415.24497627056587,0.8970830240286887,27261.581624974497,115.92302714485201
1719703352,5000,,Aggregated,567.500000,567.500000,8,67,100,140,390,1600,4200,7400,26000,26000,27000,59151,59102,8,412.3442929411977,0.8970830240286887,27261.581624974497,115.92358540007777
1719703353,5000,,Aggregated,556.200000,556.200000,8,67,100,140,390,1600,4200,7400,26000,26000,27000,59404,59355,8,414.1720244964991,0.8970830240286887,27261.581624974497,115.92391084775436
1719703355,5000,,Aggregated,501.400000,501.400000,8,67,100,140,400,1600,4200,7400,26000,26000,27000,59574,59525,8,415.55489659542684,0.8970830240286887,27261.581624974497,115.92412797529123
1719703356,5000,,Aggregated,486.100000,486.100000,8,68,100,140,410,1600,4100,7400,26000,26000,27000,60152,60103,8,419.5859378149743,0.8970830240286887,27261.581624974497,115.92485702886022
1719703357,5000,,Aggregated,432.700000,432.700000,8,68,110,140,410,1600,4100,7400,26000,26000,27000,60644,60595,8,417.45636625888386,0.8970830240286887,27261.581624974497,115.92546665787218
1719703359,5000,,Aggregated,417.600000,417.600000,8,69,110,140,430,1600,6700,7400,26000,26000,27000,61328,61279,8,432.71727801395406,0.8970830240286887,27261.581624974497,115.92629793895121
1719703361,5000,,Aggregated,378.400000,378.400000,8,69,110,140,430,1600,6700,7400,26000,26000,27000,61960,61911,8,438.57266769609146,0.8970830240286887,27261.581624974497,115.92704970948999
1719703362,5000,,Aggregated,369.800000,369.800000,8,70,110,140,440,1600,6700,7400,26000,26000,27000,62600,62551,8,442.1563428100648,0.8970830240286887,27261.581624974497,115.92779552715655
1719703363,5000,,Aggregated,330.900000,330.900000,8,70,110,140,470,1600,6700,7400,26000,26000,27000,63267,63218,8,439.67874930128,0.8970830240286887,27261.581624974497,115.92855675154505
1719703365,5000,,Aggregated,382.800000,382.800000,8,70,110,140,430,1600,6700,7400,26000,26000,27000,63868,63819,8,436.2382681514439,0.8970830240286887,27261.581624974497,115.92922903488444
1719703367,5000,,Aggregated,388.400000,388.400000,9,71,110,140,500,1600,6800,8300,26000,26000,27000,64668,64619,9,468.50005381585396,0.8970830240286887,27261.581624974497,115.93010453392714
1719703368,5000,,Aggregated,425.000000,425.000000,9,71,110,140,560,1600,6800,8200,26000,26000,27000,65401,65352,9,466.89445764899443,0.8970830240286887,27261.581624974497,115.93088790691274
1719703370,5000,,Aggregated,416.600000,416.600000,9,72,110,150,560,1600,6800,8200,26000,26000,27000,66097,66048,9,465.04275403239575,0.8970830240286887,27261.581624974497,115.93161565577863
1719703372,5000,,Aggregated,420.300000,420.300000,9,73,110,150,670,1600,6800,8200,26000,26000,27000,66910,66861,9,463.53872937615677,0.8970830240286887,27261.581624974497,115.93244657001942
1719703373,5000,,Aggregated,475.000000,475.000000,10,73,110,150,900,1600,6800,8300,26000,26000,27000,67673,67624,10,476.252989158206,0.8970830240286887,27261.581624974497,115.93320822189057
1719703374,5000,,Aggregated,435.100000,435.100000,10,74,120,150,950,1600,6800,8300,26000,26000,27000,68435,68386,10,479.1527841250479,0.8970830240286887,27261.581624974497,115.93395192518449
1719703375,5000,,Aggregated,456.200000,456.200000,10,74,120,150,1000,1600,6800,8300,26000,26000,27000,68947,68898,10,477.67110525618824,0.8970830240286887,27261.581624974497,115.93444239778381
1719703376,5000,,Aggregated,485.900000,485.900000,10,74,120,150,950,1600,6800,8300,26000,26000,27000,69170,69121,10,476.140011109815,0.8970830240286887,27261.581624974497,115.93465375162643
1719703378,5000,,Aggregated,456.700000,456.700000,10,74,120,150,930,1600,6800,8300,26000,26000,27000,69894,69845,10,473.0324324263736,0.8970830240286887,27261.581624974497,115.93533064354594
1719703379,5000,,Aggregated,494.300000,494.300000,10,75,120,150,950,1600,6800,8300,26000,26000,27000,70537,70488,10,471.37973127375466,0.8970830240286887,27261.581624974497,115.93592015537945
1719703381,5000,,Aggregated,454.500000,454.500000,11,76,120,160,1100,1600,6800,13000,26000,26000,27000,71475,71426,11,527.9378213161712,0.8970830240286887,27261.581624974497,115.93676110528156
1719703382,5000,,Aggregated,471.600000,471.600000,11,77,120,160,1200,1600,6800,13000,26000,27000,27000,72281,72232,11,528.1779828625763,0.8970830240286887,27261.581624974497,115.93746627744497
1719703383,5000,,Aggregated,476.500000,476.500000,11,77,120,160,1200,1600,6800,13000,26000,27000,27000,72997,72948,11,524.4068246669973,0.8970830240286887,27261.581624974497,115.93807964710878
1719703384,5000,,Aggregated,527.300000,527.300000,11,76,120,150,1100,1600,6800,13000,26000,27000,27000,73632,73583,11,520.511361016749,0.8970830240286887,27261.581624974497,115.93861364624077
1719703386,5000,,Aggregated,507.000000,507.000000,11,76,120,150,1100,1600,6800,13000,26000,27000,27000,74345,74296,11,516.6166408245131,0.8970830240286887,27261.581624974497,115.93920236734145
1719703387,5000,,Aggregated,520.700000,520.700000,11,76,120,150,1100,1600,6800,13000,26000,27000,27000,75082,75033,11,512.6720703732357,0.8970830240286887,27261.581624974497,115.93979915292613
1719703389,5000,,Aggregated,520.600000,520.600000,11,76,120,150,1100,1600,6800,13000,26000,27000,27000,75840,75791,11,511.95836193049024,0.8970830240286887,27261.581624974497,115.94040084388186
1719703390,5000,,Aggregated,547.600000,547.600000,11,77,120,150,1100,1600,6800,13000,26000,27000,27000,76641,76592,11,509.53593318174836,0.8970830240286887,27261.581624974497,115.9410237340327
1719703392,5000,,Aggregated,532.700000,532.700000,11,77,120,160,1100,1600,6800,13000,26000,27000,27000,77401,77352,11,507.7500463903799,0.8970830240286887,27261.581624974497,115.94160282166897
1719703393,5000,,Aggregated,561.700000,561.700000,12,78,120,160,1100,1600,6800,13000,26000,27000,27000,78033,77984,12,505.61263496176804,0.8970830240286887,27261.581624974497,115.94207578844848
1719703394,5000,,Aggregated,521.800000,521.800000,12,78,120,160,1100,1600,6800,13000,26000,27000,27000,78542,78493,12,505.8364546126555,0.8970830240286887,27261.581624974497,115.94245117262102
1719703395,5000,,Aggregated,521.800000,521.800000,12,78,120,160,1100,1600,6800,13000,26000,27000,27000,78652,78603,12,505.1366152425892,0.8970830240286887,27261.581624974497,115.94253165844479
1719703396,5000,,Aggregated,520.700000,520.700000,13,78,120,160,1100,1600,6800,13000,26000,27000,27000,79048,78999,13,504.0326330359676,0.8970830240286887,27261.581624974497,115.94281955267685
1719703398,5000,,Aggregated,501.000000,501.000000,13,79,120,160,1100,1600,6800,13000,26000,27000,27000,79436,79387,13,503.67165025947884,0.8970830240286887,27261.581624974497,115.94309884687044
1719703399,5000,,Aggregated,439.000000,439.000000,12,78,120,160,1100,1600,6800,13000,26000,27000,27000,79682,79633,12,502.16007549492565,0.8970830240286887,27261.581624974497,115.9432745162019
1719703401,5000,,Aggregated,406.600000,406.600000,13,79,120,160,1200,1600,6800,13000,26000,26000,27000,80210,80161,13,514.4171226618545,0.8970830240286887,27261.581624974497,115.94364792419898
